user_id,plan_start_date,plan_end_date,churned,MRR
2064,2024-01-16,,N,0.0
2065,2024-01-09,2025-07-02,Y,99.0
2066,2024-01-13,10/04/2025,Y,79.0
2067,2024-01-10,,N,
2068,,11/21/2025,N,99.0
2069,2024-01-21,04/15/2025,N,0.0
2070,2024-01-21,06/19/2024,N,0.0
2071,2024-01-21,2024-07-19,Y,0.0
2072,2024-01-07,2025-07-30,Y,0.0
2073,2024-01-11,,Y,49.0
2074,2024-01-28,,N,99.0
2075,2024-01-05,01/29/2025,N,0.0
2076,2024-01-30,10/21/2025,N,0.0
2077,2024-01-25,2024-06-23,N,0.0
2078,2024-01-20,2024-06-18,Y,0.0
2079,2024-01-25,09/16/2025,N,0.0
2080,2024-01-08,06/01/2025,N,0.0
2081,2024-01-26,,,0.0
2082,2024-01-15,,N,0.0
2083,2024-01-19,08/11/2025,Y,0.0
2084,2024-01-25,,N,59.0
2085,2024-01-11,,Y,0.0
2086,2024-01-18,11/13/2024,N,79.0
2087,2024-01-26,2024-04-25,Y,99.0
2088,2024-01-14,07/07/2025,N,79.0
2089,2024-01-04,,N,149.0
2090,2024-01-11,06/04/2025,N,0.0
2091,2024-01-27,07/20/2025,Y,79.0
2092,2024-01-08,,N,0.0
2093,2024-01-09,,Y,79.0
2094,,,Y,39.0
2095,2024-01-12,2024-07-10,Y,49.0
2096,2024-01-04,05/03/2024,N,79.0
2097,2024-01-25,,N,0.0
2098,2024-01-14,04/08/2025,Y,59.0
2099,2024-01-24,2024-09-20,Y,49.0
2100,2024-01-11,06/04/2025,Y,0.0
2101,2024-01-05,,N,0.0
2102,2024-01-07,11/27/2025,Y,0.0
2103,,,N,49.0
2104,2024-01-22,,Y,
2105,2024-01-21,2025-01-15,N,49.0
2106,2024-01-22,,Y,0.0
2107,2024-01-18,2025-01-12,Y,149.0
2108,2024-01-24,,N,149.0
2109,2024-01-16,,Y,0.0
2110,2024-01-30,,Y,99.0
2111,2024-01-17,,N,0.0
2112,2024-01-04,2025-01-28,N,149.0
2113,2024-01-02,2025-03-27,Y,149.0
2114,2024-01-13,2024-06-11,Y,0.0
2115,2024-01-30,,Y,79.0
2116,2024-01-12,,Y,149.0
2117,2024-01-25,,Y,79.0
2118,2024-01-03,,N,49.0
2119,2024-01-05,2024-07-03,Y,99.0
2120,,,Y,0.0
2121,2024-01-27,01/16/2026,Y,49.0
2122,2024-01-10,,Y,0.0
2123,,,Y,0.0
2124,2024-01-06,2024-12-31,Y,0.0
2125,2024-01-23,2025-07-16,N,49.0
2126,2024-01-21,2025-03-16,Y,0.0
2127,2024-01-15,2025-12-05,N,0.0
2128,2024-01-05,05/29/2025,N,149.0
2129,2024-01-06,,Y,149.0
2130,2024-01-27,2025-05-21,N,0.0
2131,2024-01-04,2025-05-28,Y,99.0
2132,2024-01-18,2025-11-08,N,0.0
2133,2024-01-15,,N,0.0
2134,2024-01-17,2025-08-09,N,29.0
2135,2024-01-27,2024-06-25,N,39.0
2136,2024-01-29,2024-12-24,Y,79.0
2137,2024-01-03,09/29/2024,N,
2138,2024-01-10,2024-10-06,Y,
2139,2024-01-19,,Y,79.0
2140,2024-01-05,11/25/2025,N,29.0
2141,2024-01-17,08/09/2025,Y,99.0
2142,2024-01-20,08/12/2025,Y,79.0
2143,2024-01-01,,N,59.0
2144,2024-01-11,2024-05-10,Y,0.0
2145,2024-01-06,2024-08-03,N,0.0
2146,2024-01-13,2025-10-04,Y,0.0
2147,2024-01-05,03/30/2025,Y,0.0
2148,2024-01-26,2025-06-19,Y,
2149,2024-01-10,2025-05-04,N,49.0
2150,2024-01-12,06/10/2024,Y,49.0
2151,2024-01-22,10/18/2024,N,39.0
2152,2024-01-25,,Y,79.0
2153,2024-01-07,2025-11-27,Y,49.0
2154,2024-01-02,,N,39.0
2155,2024-01-28,2024-08-25,Y,0.0
2156,2024-01-15,2026-01-04,N,0.0
2157,2024-01-21,,N,0.0
2158,2024-01-05,2024-08-02,Y,0.0
2159,2024-01-15,2024-06-13,Y,0.0
2160,2024-01-07,,Y,39.0
2161,2024-01-31,12/21/2025,Y,0.0
2162,2024-01-04,,N,0.0
2163,2024-01-11,2025-05-05,Y,99.0
2164,2024-01-21,11/16/2024,N,59.0
2165,2024-01-31,2024-09-27,Y,0.0
2166,2024-01-15,01/09/2025,Y,0.0
2167,2024-01-23,10/19/2024,N,0.0
2168,2024-01-05,,N,0.0
2169,2024-01-26,07/24/2024,N,0.0
2170,2024-01-14,2024-09-10,N,39.0
2171,2024-01-25,03/20/2025,Y,79.0
2172,2024-01-28,03/23/2025,N,0.0
2173,2024-01-01,12/26/2024,N,149.0
2174,2024-01-23,,,99.0
2175,2024-01-26,,Y,29.0
2176,2024-01-19,2025-10-10,Y,0.0
2177,2024-01-21,,N,49.0
2178,2024-01-13,05/07/2025,Y,79.0
2179,2024-01-02,08/24/2025,Y,29.0
2180,2024-01-22,,N,59.0
2181,2024-01-15,,N,0.0
2182,2024-01-07,2025-10-28,Y,0.0
2183,2024-01-31,,Y,79.0
2184,,,Y,149.0
2185,2024-01-31,2025-10-22,N,0.0
2186,2024-01-21,2024-09-17,Y,0.0
2187,2024-01-24,,N,0.0
2188,2024-01-09,06/07/2024,Y,0.0
2189,2024-01-29,,N,39.0
2190,2024-01-24,2024-06-22,N,39.0
2191,2024-01-16,2024-07-14,N,0.0
2192,2024-01-15,,N,0.0
2193,2024-01-05,12/25/2025,Y,0.0
2194,2024-01-29,04/28/2024,Y,59.0
2195,2024-01-31,,Y,0.0
2196,2024-01-06,,Y,59.0
2197,2024-01-17,07/10/2025,Y,29.0
2198,,,N,29.0
2199,2024-01-08,2025-07-01,N,0.0
2200,2024-01-05,2024-12-30,,0.0
2201,2024-01-29,06/27/2024,Y,39.0
2202,2024-01-16,11/06/2025,N,149.0
2203,2024-01-02,,N,0.0
2204,2024-01-19,01/13/2025,N,59.0
2205,2024-01-08,06/01/2025,N,29.0
2206,2024-01-31,09/22/2025,Y,49.0
2207,2024-01-15,,Y,0.0
2208,2024-01-30,2024-06-28,Y,0.0
2209,2024-01-27,2024-07-25,N,79.0
2210,2024-01-13,2025-04-07,Y,0.0
2211,2024-01-02,,,0.0
2212,,,N,0.0
2213,2024-01-08,2025-03-03,Y,79.0
2214,2024-01-07,,Y,79.0
2215,2024-01-18,2024-04-17,Y,79.0
2216,2024-01-14,2025-11-04,N,0.0
2217,2024-01-15,01/09/2025,N,149.0
2218,2024-01-26,,N,0.0
2219,2024-01-12,2025-04-06,N,29.0
2220,2024-01-02,11/27/2024,N,99.0
2221,,,Y,0.0
2222,2024-01-03,,N,0.0
2223,2024-01-31,10/22/2025,N,0.0
2224,2024-01-27,10/18/2025,Y,59.0
2225,2024-01-02,2025-02-25,Y,0.0
2226,2024-01-01,,Y,149.0
2227,2024-01-15,,N,99.0
2228,2024-01-30,2024-12-25,Y,39.0
2229,2024-01-12,,N,0.0
2230,2024-01-21,05/20/2024,Y,0.0
2231,2024-01-13,2024-05-12,Y,99.0
2232,2024-01-13,2024-08-10,Y,99.0
2233,2024-01-09,,N,49.0
2234,2024-01-07,2025-11-27,Y,0.0
2235,2024-01-14,10/10/2024,Y,0.0
2236,2024-01-12,2025-12-02,N,0.0
2237,2024-01-27,,,99.0
2238,2024-01-05,,N,0.0
2239,2024-01-09,,Y,0.0
2240,2024-01-06,10/27/2025,Y,0.0
2241,2024-01-19,,N,0.0
2242,2024-01-19,11/14/2024,Y,0.0
2243,2024-01-21,10/12/2025,Y,0.0
2244,2024-01-21,2025-01-15,N,149.0
2245,2024-01-26,05/20/2025,Y,0.0
2246,2024-01-07,2024-11-02,Y,0.0
2247,2024-01-10,11/30/2025,N,29.0
2248,2024-01-20,09/16/2024,N,0.0
2249,2024-01-28,2025-06-21,Y,39.0
2250,,,N,59.0
2251,2024-01-12,,Y,0.0
2252,2024-01-30,,Y,0.0
2253,2024-01-17,07/10/2025,Y,79.0
2254,,,Y,0.0
2255,2024-01-16,2024-07-14,N,0.0
2256,2024-01-26,2025-01-20,N,0.0
2257,2024-01-22,09/18/2024,N,0.0
2258,2024-01-20,,N,149.0
2259,2024-01-05,,Y,79.0
2260,2024-01-07,2025-10-28,N,0.0
2261,2024-01-06,09/02/2024,Y,0.0
2262,2024-01-27,05/26/2024,N,149.0
2263,2024-01-20,09/16/2024,Y,79.0
2264,2024-01-28,,N,59.0
2265,2024-01-29,08/21/2025,N,0.0
2266,2024-01-28,,Y,0.0
2267,2024-01-06,12/26/2025,N,39.0
2268,2024-01-29,,Y,49.0
2269,2024-01-23,09/14/2025,Y,99.0
2270,2024-01-16,12/06/2025,N,29.0
2271,2024-01-31,12/26/2024,Y,79.0
2272,2024-01-26,2025-05-20,N,29.0
2273,2024-01-18,11/08/2025,N,0.0
2274,2024-01-03,,N,149.0
2275,2024-01-14,,N,0.0
2276,2024-01-30,12/25/2024,Y,0.0
2277,2024-01-24,,N,0.0
2278,2024-01-27,2024-11-22,N,0.0
2279,2024-01-09,12/04/2024,N,0.0
2280,2024-01-14,,Y,0.0
2281,2024-01-11,,Y,149.0
2282,2024-01-01,05/25/2025,N,39.0
2283,2024-01-09,,Y,79.0
2284,2024-01-10,2025-02-03,Y,0.0
2285,2024-01-15,,Y,0.0
2286,2024-01-18,2024-10-14,N,0.0
2287,2024-01-18,01/12/2025,N,0.0
2288,2024-01-10,2024-04-09,Y,0.0
2289,2024-01-24,,Y,0.0
2290,2024-01-16,,Y,0.0
2291,2024-01-08,2025-12-28,N,0.0
2292,2024-01-24,06/17/2025,Y,0.0
2293,2024-01-05,,N,0.0
2294,2024-01-21,,Y,0.0
2295,2024-01-20,,Y,29.0
2296,2024-01-14,2025-05-08,N,0.0
2297,2024-01-31,,N,149.0
2298,2024-01-30,2024-10-26,Y,149.0
2299,2024-01-15,,Y,0.0
2300,2024-01-23,,N,79.0
2301,2024-01-13,11/08/2024,,29.0
2302,2024-01-23,08/20/2024,N,39.0
2303,2024-01-16,2025-07-09,N,29.0
2304,2024-01-20,08/12/2025,N,59.0
2305,2024-01-25,,N,39.0
2306,2024-01-31,05/25/2025,N,29.0
2307,2024-01-13,2025-03-08,Y,59.0
2308,2024-01-17,2025-09-08,Y,0.0
2309,2024-01-06,06/29/2025,N,59.0
2310,2024-01-02,01/26/2025,Y,29.0
2311,2024-01-27,,N,0.0
2312,2024-01-25,,Y,59.0
2313,,,N,0.0
2314,2024-01-20,2026-01-09,N,49.0
2315,2024-01-18,2025-09-09,N,59.0
2316,2024-01-17,2024-10-13,N,0.0
2317,2024-01-03,2024-09-29,Y,0.0
2318,2024-01-12,2024-06-10,N,0.0
2319,2024-01-21,,Y,0.0
2320,2024-01-30,,Y,0.0
2321,2024-01-06,11/26/2025,,59.0
2322,2024-01-07,2025-10-28,N,39.0
2323,2024-01-05,07/03/2024,Y,0.0
2324,2024-01-12,05/06/2025,Y,0.0
2325,2024-01-02,01/26/2025,N,0.0
2326,2024-01-25,2025-06-18,Y,0.0
2327,2024-01-23,2025-05-17,Y,79.0
2328,2024-01-05,2024-12-30,Y,0.0
2329,2024-01-10,2024-11-05,N,0.0
2330,2024-01-12,,N,149.0
2331,2024-01-19,05/18/2024,Y,79.0
2332,2024-01-22,,N,59.0
2333,2024-01-14,,N,0.0
2334,2024-01-02,,Y,0.0
2335,2024-01-07,2024-08-04,Y,0.0
2336,2024-01-05,,Y,0.0
2337,2024-01-14,2025-10-05,N,79.0
2338,2024-01-04,2025-07-27,Y,0.0
2339,2024-01-01,,Y,0.0
2340,2024-01-27,08/24/2024,N,0.0
2341,2024-01-09,04/08/2024,Y,0.0
2342,2024-01-21,07/19/2024,Y,0.0
2343,2024-01-14,,Y,149.0
2344,2024-01-27,2025-02-20,Y,0.0
2345,2024-01-26,2025-08-18,Y,29.0
2346,2024-01-21,2024-08-18,N,99.0
2347,2024-01-27,2025-05-21,N,29.0
2348,2024-01-16,,N,0.0
2349,2024-01-01,2025-07-24,N,0.0
2350,2024-01-15,11/10/2024,Y,
2351,2024-01-16,2024-11-11,Y,0.0
2352,2024-01-13,,Y,149.0
2353,2024-01-14,2025-01-08,Y,79.0
2354,2024-01-20,,N,59.0
2355,2024-01-28,11/23/2024,Y,0.0
2356,2024-01-18,,Y,29.0
2357,2024-01-16,2025-08-08,Y,49.0
2358,2024-01-21,,Y,79.0
2359,2024-01-31,2025-04-25,Y,0.0
2360,,10/27/2024,N,0.0
2361,2024-01-05,2024-08-02,Y,49.0
2362,2024-01-12,2025-09-03,Y,49.0
2363,2024-01-12,2025-02-05,N,0.0
2364,2024-01-30,04/24/2025,N,0.0
2365,2024-01-28,,N,0.0
2366,2024-01-25,06/18/2025,Y,0.0
2367,2024-01-24,07/17/2025,N,0.0
2368,2024-01-12,08/09/2024,Y,0.0
2369,2024-01-08,07/06/2024,Y,99.0
2370,2024-01-11,,,0.0
2371,2024-01-12,2025-01-06,N,79.0
2372,2024-01-15,,N,49.0
2373,2024-01-10,03/05/2025,Y,0.0
2374,2024-01-31,01/20/2026,Y,29.0
2375,2024-01-01,02/24/2025,Y,
2376,2024-01-04,,Y,0.0
2377,2024-01-20,,Y,0.0
2378,2024-01-06,,Y,0.0
2379,2024-01-17,07/15/2024,Y,59.0
2380,2024-01-05,07/03/2024,N,0.0
2381,2024-01-07,01/01/2025,N,29.0
2382,2024-01-01,02/24/2025,Y,0.0
2383,2024-01-28,11/18/2025,N,0.0
2384,2024-01-04,,N,0.0
2385,2024-01-25,,Y,79.0
2386,2024-01-03,2025-01-27,N,0.0
2387,2024-01-02,,N,0.0
2388,2024-01-23,,Y,0.0
2389,2024-01-08,12/28/2025,Y,29.0
2390,2024-01-17,,Y,0.0
2391,2024-01-16,2024-06-14,,149.0
2392,2024-01-08,,N,0.0
2393,2024-01-03,04/02/2024,Y,49.0
2394,2024-01-05,,N,0.0
2395,2024-01-23,2025-04-17,Y,0.0
2396,2024-01-30,,Y,79.0
2397,2024-01-11,05/10/2024,N,99.0
2398,2024-01-22,,N,0.0
2399,2024-01-14,,Y,49.0
2400,2024-01-31,2024-11-26,N,149.0
2401,2024-01-30,2024-08-27,N,29.0
2402,2024-01-27,09/23/2024,N,0.0
2403,2024-01-02,07/25/2025,N,0.0
2404,2024-01-22,,N,149.0
2405,2024-01-13,,N,0.0
2406,2024-01-31,,N,0.0
2407,2024-01-04,,N,39.0
2408,2024-01-14,,Y,49.0
2409,2024-01-23,,Y,149.0
2410,2024-01-01,,N,79.0
2411,2024-01-31,,N,0.0
2412,2024-01-11,,Y,149.0
2413,,2025-12-21,N,0.0
2414,2024-01-11,03/06/2025,Y,39.0
2415,2024-01-15,2024-07-13,Y,59.0
2416,2024-01-20,2025-04-14,Y,39.0
2417,2024-01-27,01/16/2026,Y,0.0
2418,2024-01-13,2024-07-11,Y,0.0
2419,2024-01-02,,N,49.0
2420,2024-01-06,2025-06-29,N,149.0
2421,2024-01-11,04/05/2025,N,39.0
2422,2024-01-19,05/18/2024,Y,49.0
2423,2024-01-18,2025-05-12,Y,99.0
2424,2024-01-06,,N,39.0
2425,,2024-04-30,N,0.0
2426,2024-01-13,2025-11-03,Y,29.0
2427,,2024-06-29,Y,149.0
2428,2024-01-25,,Y,29.0
2429,2024-01-09,2024-08-06,N,49.0
2430,2024-01-17,07/10/2025,N,39.0
2431,2024-01-18,2025-04-12,Y,0.0
2432,2024-01-26,,Y,0.0
2433,2024-01-09,06/02/2025,Y,49.0
2434,2024-01-26,2025-03-21,N,79.0
2435,2024-01-10,,N,0.0
2436,2024-01-12,2024-05-11,N,0.0
2437,2024-01-16,10/07/2025,N,0.0
2438,,02/24/2025,N,59.0
2439,2024-01-30,,N,0.0
2440,2024-01-02,04/26/2025,Y,99.0
2441,2024-01-19,2025-05-13,Y,0.0
2442,2024-01-22,,Y,29.0
2443,2024-01-08,04/02/2025,Y,59.0
2444,2024-01-21,2024-05-20,N,79.0
2445,2024-01-03,10/29/2024,Y,0.0
2446,2024-01-18,2025-03-13,Y,29.0
2447,2024-01-31,11/26/2024,Y,39.0
2448,2024-01-14,2024-07-12,N,49.0
2449,2024-01-04,05/28/2025,N,79.0
2450,2024-01-23,2025-10-14,N,149.0
2451,2024-01-26,02/19/2025,N,79.0
2452,,,N,59.0
2453,2024-01-12,05/06/2025,N,0.0
2454,2024-01-24,08/16/2025,N,0.0
2455,2024-01-14,2024-11-09,Y,149.0
2456,2024-01-19,2024-08-16,Y,149.0
2457,2024-01-01,12/21/2025,N,49.0
2458,2024-01-02,02/25/2025,Y,99.0
2459,,,N,0.0
2460,2024-01-01,,Y,0.0
2461,2024-01-02,,N,39.0
2462,2024-01-08,,N,29.0
2463,2024-01-06,,Y,0.0
2464,2024-01-26,10/17/2025,Y,0.0
2465,2024-01-23,2024-04-22,Y,99.0
2466,2024-01-17,05/16/2024,Y,0.0
2467,2024-01-24,08/16/2025,N,39.0
2468,2024-01-13,2025-04-07,Y,149.0
2469,2024-01-29,2025-02-22,Y,99.0
2470,2024-01-20,2025-10-11,N,0.0
2471,2024-01-27,,N,0.0
2472,2024-01-09,,N,149.0
2473,2024-01-18,2025-08-10,Y,0.0
2474,,2025-01-25,,0.0
2475,2024-01-21,02/14/2025,N,0.0
2476,2024-01-21,2025-02-14,N,49.0
2477,2024-01-30,,Y,0.0
2478,2024-01-16,2024-05-15,Y,59.0
2479,2024-01-04,2025-04-28,Y,39.0
2480,2024-01-29,02/22/2025,N,39.0
2481,2024-01-25,2026-01-14,N,29.0
2482,2024-01-15,01/04/2026,Y,0.0
2483,,,N,0.0
2484,2024-01-07,2025-07-30,N,0.0
2485,2024-01-25,02/18/2025,Y,79.0
2486,2024-01-02,05/26/2025,N,49.0
2487,2024-01-10,,Y,0.0
2488,2024-01-22,2024-06-20,N,0.0
2489,2024-01-25,,N,0.0
2490,2024-01-03,04/02/2024,N,59.0
2491,2024-01-17,01/11/2025,Y,29.0
2492,2024-01-21,2024-08-18,Y,149.0
2493,2024-01-31,08/23/2025,Y,0.0
2494,2024-01-26,05/20/2025,Y,79.0
2495,2024-01-28,2025-11-18,N,99.0
2496,2024-01-28,,N,29.0
2497,,2024-05-30,N,0.0
2498,2024-01-11,,N,0.0
2499,2024-01-03,07/31/2024,Y,79.0
2500,2024-01-21,06/19/2024,N,29.0
2501,2024-01-19,2025-01-13,N,149.0
2502,2024-01-12,,N,49.0
2503,2024-01-18,07/11/2025,N,0.0
2504,2024-01-05,,N,0.0
2505,2024-01-27,,N,0.0
2506,,10/22/2025,Y,0.0
2507,2024-01-15,,N,0.0
2508,2024-01-23,,N,0.0
2509,2024-01-06,2025-01-30,,99.0
2510,2024-01-05,2025-05-29,N,0.0
2511,2024-01-31,,Y,0.0
2512,2024-01-27,,N,0.0
2513,2024-01-12,,N,149.0
2514,2024-01-19,,N,0.0
2515,2024-01-04,09/30/2024,Y,59.0
2516,2024-01-13,,N,0.0
2517,2024-01-03,2025-01-27,N,0.0
2518,2024-01-08,08/30/2025,Y,29.0
2519,2024-01-01,2024-06-29,N,59.0
2520,2024-01-07,,N,79.0
2521,2024-01-08,,Y,29.0
2522,2024-01-27,04/26/2024,Y,59.0
2523,2024-01-28,2025-09-19,Y,49.0
2524,2024-01-17,2025-08-09,N,0.0
2525,2024-01-13,,N,0.0
2526,,07/29/2024,N,0.0
2527,2024-01-21,,N,99.0
2528,,2024-09-27,N,49.0
2529,2024-01-23,,Y,
2530,2024-01-06,,N,0.0
2531,2024-01-30,2025-08-22,Y,0.0
2532,2024-01-16,2025-02-09,Y,0.0
2533,2024-01-22,,Y,49.0
2534,2024-01-12,2025-01-06,Y,0.0
2535,2024-01-30,2025-07-23,Y,0.0
2536,2024-01-18,08/10/2025,N,0.0
2537,2024-01-24,04/18/2025,N,149.0
2538,2024-01-12,12/02/2025,N,49.0
2539,,,Y,39.0
2540,2024-01-16,2024-10-12,N,39.0
2541,2024-01-25,,Y,59.0
2542,2024-01-20,2025-08-12,Y,0.0
2543,2024-01-05,,N,0.0
2544,2024-01-11,2025-05-05,Y,0.0
2545,2024-01-29,2025-09-20,N,39.0
2546,,2024-08-28,Y,0.0
2547,2024-01-18,2025-08-10,Y,
2548,2024-01-24,07/22/2024,Y,79.0
2549,2024-01-23,2025-08-15,N,29.0
2550,2024-01-19,10/10/2025,Y,39.0
2551,,,Y,0.0
2552,2024-01-14,2025-06-07,N,29.0
2553,2024-01-02,,Y,0.0
2554,2024-01-15,,N,0.0
2555,2024-01-05,09/01/2024,,99.0
2556,2024-01-08,2025-01-02,Y,99.0
2557,2024-01-04,2024-09-30,Y,149.0
2558,2024-01-16,2025-04-10,N,0.0
2559,2024-01-16,06/14/2024,N,99.0
2560,2024-01-29,,N,29.0
2561,2024-01-22,2024-07-20,,29.0
2562,2024-01-14,12/09/2024,N,
2563,,09/27/2024,N,0.0
2564,2024-01-29,,Y,0.0
2565,2024-01-19,11/09/2025,N,0.0
2566,,05/30/2024,N,49.0
2567,2024-01-22,07/20/2024,Y,79.0
2568,2024-01-15,,N,39.0
2569,2024-01-14,,N,49.0
2570,2024-01-05,10/31/2024,N,149.0
2571,2024-01-17,07/15/2024,Y,39.0
2572,2024-01-24,2025-01-18,N,0.0
2573,2024-01-28,2025-06-21,Y,79.0
2574,2024-01-17,01/06/2026,N,59.0
2575,2024-01-21,2024-06-19,N,39.0
2576,2024-01-14,,,0.0
2577,2024-01-09,,Y,0.0
2578,2024-01-15,01/09/2025,N,0.0
2579,2024-01-30,,Y,39.0
2580,2024-01-17,,N,29.0
2581,2024-01-21,2026-01-10,Y,0.0
2582,2024-01-06,03/31/2025,N,49.0
2583,2024-01-26,2025-11-16,Y,39.0
2584,2024-01-31,,Y,0.0
2585,2024-01-29,2024-06-27,N,99.0
2586,2024-01-05,2025-06-28,N,49.0
2587,2024-01-29,03/24/2025,N,79.0
2588,2024-01-08,,Y,29.0
2589,2024-01-28,,N,
2590,2024-01-13,,Y,0.0
2591,2024-01-04,2025-04-28,Y,0.0
2592,2024-01-22,,Y,39.0
2593,2024-01-31,02/24/2025,Y,0.0
2594,2024-01-28,08/25/2024,N,0.0
2595,2024-01-02,2024-10-28,Y,59.0
2596,2024-01-18,,Y,0.0
2597,2024-01-01,,Y,59.0
2598,2024-01-31,2025-05-25,N,59.0
2599,2024-01-21,04/15/2025,N,0.0
2600,2024-01-04,,Y,149.0
2601,,11/21/2025,N,
2602,2024-01-19,2025-08-11,Y,0.0
2603,2024-01-25,04/24/2024,N,49.0
2604,2024-01-25,,Y,79.0
2605,2024-01-21,,N,99.0
2606,2024-01-16,2024-10-12,N,59.0
2607,2024-01-14,,N,0.0
2608,2024-01-17,2025-04-11,N,0.0
2609,2024-01-06,10/27/2025,N,49.0
2610,2024-01-01,07/24/2025,N,29.0
2611,2024-01-17,,N,0.0
2612,2024-01-31,03/26/2025,N,0.0
2613,2024-01-16,05/15/2024,N,49.0
2614,2024-01-13,11/08/2024,Y,0.0
2615,2024-01-15,11/10/2024,Y,0.0
2616,2024-01-05,03/30/2025,Y,0.0
2617,2024-01-22,08/14/2025,N,0.0
2618,2024-01-26,,N,0.0
2619,2024-01-29,2025-02-22,Y,0.0
2620,2024-01-19,2024-12-14,Y,99.0
2621,2024-01-14,01/03/2026,N,0.0
2622,2024-01-12,,N,0.0
2623,2024-01-20,,,
2624,2024-01-27,2024-12-22,Y,0.0
2625,2024-01-14,2024-12-09,N,39.0
2626,2024-01-27,2024-08-24,N,59.0
2627,2024-01-09,02/02/2025,Y,79.0
2628,,2024-04-30,Y,0.0
2629,2024-01-07,,N,0.0
2630,2024-01-11,03/06/2025,,79.0
2631,2024-01-29,2024-07-27,N,0.0
2632,2024-01-02,2025-12-22,Y,0.0
2633,2024-01-21,08/13/2025,Y,79.0
2634,2024-01-01,04/25/2025,Y,0.0
2635,2024-01-10,,Y,0.0
2636,2024-01-29,2024-11-24,N,59.0
2637,2024-01-14,2024-08-11,Y,0.0
2638,2024-01-20,2024-06-18,N,0.0
2639,2024-01-23,05/17/2025,Y,0.0
2640,2024-01-16,10/07/2025,Y,99.0
2641,2024-01-13,01/07/2025,N,59.0
2642,2024-01-10,2025-04-04,Y,99.0
2643,2024-01-28,2024-08-25,Y,0.0
2644,2024-01-13,,Y,39.0
2645,2024-01-03,2024-10-29,N,29.0
2646,2024-01-13,12/03/2025,Y,0.0
2647,2024-01-22,2024-08-19,Y,0.0
2648,2024-01-31,2025-11-21,N,0.0
2649,2024-01-22,01/11/2026,N,0.0
2650,2024-01-18,,N,0.0
2651,2024-01-08,,N,99.0
2652,2024-01-02,,N,99.0
2653,2024-01-01,2025-06-24,N,59.0
2654,2024-01-19,11/09/2025,N,99.0
2655,2024-01-18,,N,
2656,2024-01-19,,Y,0.0
2657,2024-01-19,2025-05-13,Y,0.0
2658,2024-01-26,,Y,29.0
2659,2024-01-06,04/30/2025,Y,0.0
2660,2024-01-30,2025-04-24,Y,0.0
2661,2024-01-31,10/22/2025,Y,99.0
2662,2024-01-03,2025-04-27,N,0.0
2663,2024-01-23,2025-06-16,N,0.0
2664,2024-01-21,2025-12-11,N,0.0
2665,2024-01-07,,N,0.0
2666,2024-01-17,,Y,0.0
2667,2024-01-27,2025-01-21,Y,59.0
2668,2024-01-29,,N,0.0
2669,2024-01-17,,Y,0.0
2670,2024-01-28,,N,0.0
2671,2024-01-11,,Y,0.0
2672,2024-01-28,10/24/2024,N,99.0
2673,2024-01-17,2025-05-11,Y,99.0
2674,2024-01-05,,,59.0
2675,2024-01-09,2024-05-08,Y,49.0
2676,2024-01-09,12/29/2025,Y,0.0
2677,2024-01-24,,N,0.0
2678,,,Y,99.0
2679,2024-01-14,2025-11-04,Y,39.0
2680,2024-01-25,2024-09-21,Y,149.0
2681,2024-01-20,,N,149.0
2682,,2025-11-21,Y,39.0
2683,2024-01-20,2025-04-14,Y,49.0
2684,2024-01-11,2025-10-02,Y,149.0
2685,,2024-09-27,Y,0.0
2686,2024-01-21,2024-11-16,Y,59.0
2687,2024-01-09,08/06/2024,Y,79.0
2688,2024-01-18,02/11/2025,N,0.0
2689,2024-01-03,,Y,149.0
2690,2024-01-04,2025-04-28,Y,0.0
2691,2024-01-11,,N,59.0
2692,2024-01-10,02/03/2025,N,149.0
2693,2024-01-09,2024-07-07,Y,149.0
2694,2024-01-10,2025-01-04,N,29.0
2695,2024-01-25,2024-10-21,N,39.0
2696,2024-01-13,2025-03-08,N,49.0
2697,2024-01-20,,N,39.0
2698,2024-01-13,01/02/2026,N,29.0
2699,2024-01-19,,Y,0.0
2700,2024-01-01,03/26/2025,Y,0.0
2701,2024-01-07,10/28/2025,N,0.0
2702,,2024-04-30,Y,29.0
2703,2024-01-24,,N,59.0
2704,2024-01-03,,Y,0.0
2705,2024-01-15,07/08/2025,N,0.0
2706,2024-01-20,2024-09-16,Y,39.0
2707,2024-01-15,2024-08-12,Y,59.0
2708,2024-01-07,,Y,79.0
2709,2024-01-12,,N,29.0
2710,2024-01-24,02/17/2025,N,0.0
2711,,2025-07-24,N,0.0
2712,,,Y,49.0
2713,2024-01-10,,N,0.0
2714,2024-01-17,2025-04-11,Y,0.0
2715,2024-01-05,2024-08-02,N,39.0
2716,2024-01-27,04/26/2024,Y,29.0
2717,2024-01-05,2024-04-04,Y,29.0
2718,2024-01-07,,N,0.0
2719,2024-01-29,,N,0.0
2720,2024-01-17,,Y,0.0
2721,2024-01-07,,N,0.0
2722,2024-01-28,2026-01-17,N,0.0
2723,2024-01-28,07/21/2025,Y,99.0
2724,2024-01-26,10/17/2025,Y,59.0
2725,2024-01-03,,N,79.0
2726,2024-01-15,,N,0.0
2727,2024-01-08,2025-04-02,Y,0.0
2728,2024-01-06,,N,
2729,2024-01-30,08/22/2025,Y,0.0
2730,2024-01-16,,Y,99.0
2731,2024-01-04,2025-04-28,N,0.0
