user_id,signup_date,plan_type,country,industry,acquisition_channel
3828,2024-06-13,PAID,DE,Retail,google
3829,2024-08-25,paid,GB,Finance,facebook
3830,2024-02-09,FREE,IN,Retail,google
3831,2024-04-02,Free,GB,Retail,google
3832,2024-04-02,Free,DE,Education,referral
3833,02/08/2024,Paid,GB,Finance,organic
3834,2024-09-08,paid,FR,Tech,google
3835,2024-10-05,PAID,IN,Retail,google
3836,2024-01-17,PAID,US,Education,facebook
3837,,free,GB,Retail,organic
3838,,PAID,JP,Finance,organic
3839,2024-01-08,paid,IN,Manufacturing,google
3840,2024-05-17,PAID,FR,Finance,organic
3841,,paid,JP,Retail,facebook
3842,2024-02-11,Free,AU,Healthcare,facebook
3843,2024-01-17,Free,IN,Education,facebook
3844,2024-04-03,free,IN,Manufacturing,referral
3845,2024-08-13,Paid,FR,Healthcare,google
3846,2024-10-11,FREE,AU,Healthcare,organic
3847,2024-06-15,PAID,GB,Manufacturing,facebook
3848,2024-10-08,FREE,AU,Healthcare,google
3849,2024-03-06,paid,FR,Manufacturing,google
3850,2024-02-14,paid,GB,Manufacturing,referral
3851,2024-01-25,paid,IN,Finance,organic
3852,2024-08-08,paid,FR,Education,organic
3853,2024-03-26,FREE,AU,Tech,facebook
3854,2024-11-15,Free,JP,Finance,facebook
3855,09/15/2024,Free,GB,Tech,
3856,2024-07-05,free,FR,Tech,google
3857,,,GB,Education,organic
3858,2024-02-22,FREE,FR,Healthcare,organic
3859,,Free,IN,Retail,facebook
3860,06/02/2024,Free,DE,Tech,linkedin
3861,20-10-2024,free,FR,Retail,google
3862,2024-04-08,free,AU,Retail,organic
3863,2024-01-21,Paid,CA,Manufacturing,referral
3864,2024-01-31,Free,CA,Finance,
3865,12/15/2024,PAID,US,Retail,referral
3866,10/10/2024,FREE,FR,Tech,linkedin
3867,2024-05-05,Free,DE,Finance,facebook
3868,2024-10-30,,US,Education,
3869,2024-06-26,free,IN,Tech,facebook
3870,2024-05-17,Free,JP,Retail,facebook
3871,2024-11-02,free,GB,Finance,referral
3872,04-05-2024,Free,IN,Tech,facebook
3873,2024-10-28,Free,DE,Healthcare,referral
3874,2024-05-17,Paid,IN,Retail,linkedin
3875,2024-02-20,paid,GB,Education,google
3876,2024-02-21,paid,FR,Manufacturing,organic
3877,2024-05-20,Paid,IN,Manufacturing,linkedin
3878,2024-03-13,paid,JP,Retail,referral
3879,2024-04-27,FREE,CA,Tech,linkedin
3880,29-09-2024,Free,IN,Healthcare,organic
3881,2024-03-26,Free,AU,Finance,
3882,2024-06-11,free,AU,Healthcare,google
3883,2024-02-23,FREE,JP,Tech,organic
3884,05-09-2024,Free,IN,Education,referral
3885,2024-03-05,free,JP,Healthcare,organic
3886,2024-09-13,PAID,AU,Tech,linkedin
3887,2024-06-13,FREE,DE,Finance,facebook
3888,2024-01-04,paid,GB,Retail,
3889,2024-11-20,free,FR,Finance,linkedin
3890,2024-10-28,paid,JP,Tech,referral
3891,12-11-2024,PAID,AU,Healthcare,google
3892,28-05-2024,PAID,AU,Healthcare,organic
3893,2024-07-02,Free,GB,Tech,google
3894,2024-12-29,free,FR,Tech,referral
3895,2024-05-16,Free,US,Retail,organic
3896,04/20/2024,PAID,FR,Tech,linkedin
3897,2024-10-26,free,DE,Education,linkedin
3898,2024-01-05,PAID,DE,Healthcare,referral
3899,2024-11-21,Paid,US,Healthcare,organic
3900,2024-07-29,FREE,IN,Retail,linkedin
3901,,free,DE,Healthcare,referral
3902,2024-05-20,FREE,IN,Retail,referral
3903,,,DE,Finance,google
3904,2024-08-01,paid,GB,Finance,linkedin
3905,2024-07-23,paid,DE,Manufacturing,organic
3906,2024-07-03,Paid,CA,Healthcare,
3907,2024-01-10,FREE,CA,Tech,linkedin
3908,2024-10-21,FREE,CA,Healthcare,linkedin
3909,2024-03-09,free,GB,Tech,linkedin
3910,2024-04-23,,JP,Manufacturing,referral
3911,,Free,IN,Tech,facebook
3912,2024-01-20,FREE,AU,Healthcare,facebook
3913,2024-01-29,Free,DE,Education,google
3914,2024-12-28,free,DE,Education,linkedin
3915,2024-04-26,paid,AU,Retail,facebook
3916,2024-08-05,free,IN,Education,google
3917,2024-04-11,Paid,JP,Tech,referral
3918,2024-08-10,Free,JP,Education,linkedin
3919,2024-05-27,paid,AU,Manufacturing,organic
3920,12/03/2024,Paid,JP,Finance,referral
3921,2024-01-17,PAID,CA,Finance,google
3922,15-11-2024,paid,FR,Manufacturing,
3923,2024-06-23,free,US,Healthcare,referral
3924,2024-09-10,Free,IN,Finance,organic
3925,01/22/2024,Free,AU,Retail,referral
3926,2024-05-16,Free,JP,Tech,google
3927,2024-06-20,PAID,DE,Finance,organic
3928,2024-10-18,,US,Manufacturing,organic
3929,2024-05-30,Free,FR,Retail,referral
3930,2024-03-11,PAID,DE,Retail,organic
3931,2024-04-11,paid,GB,Manufacturing,referral
3932,2024-01-02,PAID,FR,Finance,linkedin
3933,2024-09-03,Free,US,Finance,organic
3934,2024-04-30,free,FR,Manufacturing,referral
3935,2024-04-22,paid,DE,Education,linkedin
3936,2024-11-27,paid,AU,Retail,organic
3937,2024-09-24,Free,US,Tech,linkedin
3938,2024-02-12,Paid,AU,Tech,organic
3939,07/31/2024,paid,FR,Tech,google
3940,2024-02-04,FREE,US,Healthcare,google
3941,2024-09-21,free,AU,Retail,referral
3942,2024-12-22,FREE,DE,Education,facebook
3943,2024-01-21,paid,AU,Manufacturing,google
3944,2024-04-30,paid,DE,Healthcare,facebook
3945,2024-01-19,Paid,FR,Tech,linkedin
3946,2024-05-05,PAID,AU,Finance,linkedin
3947,2024-07-26,FREE,JP,Tech,facebook
3948,2024-04-03,PAID,AU,Retail,referral
3949,2024-02-11,PAID,JP,Tech,organic
3950,2024-08-08,PAID,DE,Finance,facebook
3951,2024-01-24,paid,IN,Manufacturing,facebook
3952,2024-03-27,Paid,DE,Tech,facebook
3953,,paid,FR,Tech,facebook
3954,2024-11-22,FREE,IN,Tech,facebook
3955,2024-05-14,FREE,FR,Education,referral
3956,2024-12-15,paid,FR,Finance,google
3957,2024-02-01,FREE,US,Education,organic
3958,12/12/2024,,US,Retail,google
3959,2024-10-24,FREE,FR,Finance,facebook
3960,01-10-2024,Free,GB,Education,google
3961,2024-04-14,Free,IN,Retail,referral
3962,2024-01-04,PAID,IN,Retail,linkedin
3963,2024-07-26,FREE,CA,Education,google
3964,2024-10-01,FREE,GB,Manufacturing,
3965,2024-06-16,free,CA,Retail,organic
3966,2024-10-16,Free,IN,Finance,referral
3967,2024-02-02,paid,US,Education,linkedin
3968,,Free,CA,Finance,referral
3969,2024-09-19,free,FR,Retail,facebook
3970,2024-12-21,PAID,AU,Finance,linkedin
3971,2024-07-31,Free,AU,Finance,organic
3972,2024-11-24,Free,GB,Retail,linkedin
3973,2024-09-27,free,AU,Finance,organic
3974,05/09/2024,FREE,FR,Manufacturing,facebook
3975,2024-06-17,free,CA,Retail,organic
3976,02-11-2024,paid,GB,Education,referral
3977,2024-01-25,FREE,US,Education,google
3978,2024-02-03,FREE,US,Tech,
3979,2024-10-08,Paid,FR,Finance,referral
3980,2024-06-16,Free,US,Healthcare,referral
3981,2024-09-16,FREE,GB,Manufacturing,linkedin
3982,2024-11-19,Free,GB,Education,facebook
3983,2024-12-16,paid,US,Tech,google
3984,2024-08-29,FREE,DE,Healthcare,organic
3985,2024-01-09,FREE,IN,Healthcare,linkedin
3986,30-03-2024,Paid,DE,Healthcare,facebook
3987,06/15/2024,FREE,US,Retail,google
3988,2024-09-24,free,IN,Tech,referral
3989,05/31/2024,Free,DE,Manufacturing,facebook
3990,2024-07-10,free,JP,Manufacturing,
3991,2024-08-22,,AU,Finance,facebook
3992,2024-05-16,free,DE,Manufacturing,facebook
3993,2024-11-28,,JP,Healthcare,referral
3994,2024-05-30,paid,DE,Education,organic
3995,2024-04-23,FREE,JP,Manufacturing,linkedin
3996,2024-08-13,PAID,DE,Retail,organic
3997,,PAID,DE,Tech,google
3998,2024-09-18,Paid,AU,Healthcare,linkedin
3999,2024-07-08,paid,JP,Healthcare,google
4000,2024-03-06,Paid,JP,Finance,referral
4001,15-11-2024,free,AU,Tech,organic
4002,2024-06-07,free,DE,Manufacturing,facebook
4003,2024-05-11,free,US,Tech,linkedin
4004,2024-10-15,,US,Finance,facebook
4005,07-02-2024,paid,DE,Tech,google
4006,2024-06-25,FREE,US,Retail,facebook
4007,2024-11-04,free,US,Retail,facebook
4008,2024-10-10,PAID,FR,Education,
4009,2024-12-29,Paid,US,Tech,referral
4010,,PAID,GB,Finance,referral
4011,24-09-2024,free,DE,Manufacturing,organic
4012,2024-11-04,free,DE,Manufacturing,google
4013,2024-07-25,,JP,Education,referral
4014,2024-06-01,Paid,JP,Education,referral
4015,2024-11-11,PAID,FR,Retail,organic
4016,04/26/2024,free,US,Manufacturing,linkedin
4017,2024-01-09,Paid,JP,Tech,organic
4018,11/21/2024,FREE,JP,Tech,facebook
4019,2024-08-10,Paid,US,Manufacturing,facebook
4020,07-12-2024,Free,US,Tech,referral
4021,2024-12-29,free,FR,Retail,
4022,2024-04-28,Paid,US,Manufacturing,referral
4023,2024-02-22,paid,GB,Manufacturing,organic
4024,18-10-2024,FREE,CA,Tech,organic
4025,2024-07-08,free,GB,Finance,google
4026,2024-07-05,PAID,US,Retail,facebook
4027,21-02-2024,Paid,FR,Retail,organic
4028,29-11-2024,paid,DE,Healthcare,linkedin
4029,2024-06-06,Free,GB,Finance,google
4030,2024-02-07,Paid,GB,Retail,organic
4031,2024-01-27,free,US,Education,referral
4032,2024-06-28,free,DE,Education,organic
4033,06/19/2024,FREE,GB,Healthcare,referral
4034,2024-09-04,Free,GB,Healthcare,referral
4035,05/30/2024,Paid,DE,Tech,facebook
4036,2024-01-01,Free,FR,Finance,facebook
4037,2024-09-30,Free,FR,Healthcare,organic
4038,2024-01-03,paid,US,Manufacturing,organic
4039,2024-11-07,FREE,JP,Healthcare,linkedin
4040,2024-07-01,FREE,GB,Tech,google
4041,2024-02-10,paid,JP,Finance,google
4042,2024-02-07,Free,JP,Tech,organic
4043,2024-02-10,Paid,IN,Tech,facebook
4044,2024-11-13,Free,JP,Tech,linkedin
4045,,paid,JP,Tech,google
4046,,,FR,Finance,organic
4047,2024-01-07,paid,FR,Healthcare,facebook
4048,10-01-2024,free,CA,Education,facebook
4049,2024-10-03,Paid,AU,Healthcare,facebook
4050,2024-01-21,PAID,CA,Finance,referral
4051,17-11-2024,PAID,AU,Finance,facebook
4052,2024-03-18,paid,CA,Retail,organic
4053,2024-07-14,free,US,Finance,linkedin
4054,2024-06-24,free,US,Retail,organic
4055,2024-08-27,Free,DE,Education,facebook
4056,2024-09-15,paid,IN,Healthcare,linkedin
4057,22-01-2024,FREE,DE,Education,google
4058,2024-12-20,free,AU,Tech,google
4059,12/14/2024,Paid,CA,Tech,organic
4060,2024-06-20,Free,DE,Retail,linkedin
4061,2024-07-23,FREE,GB,Tech,organic
4062,2024-01-17,free,IN,Tech,linkedin
4063,,PAID,DE,Retail,linkedin
4064,,Paid,GB,Healthcare,organic
4065,2024-05-31,FREE,GB,Tech,linkedin
4066,2024-12-13,free,FR,Education,facebook
4067,2024-02-02,PAID,JP,Manufacturing,linkedin
4068,2024-05-19,Paid,FR,Retail,linkedin
4069,2024-07-27,paid,CA,Retail,organic
4070,2024-01-07,paid,GB,Manufacturing,google
4071,09/05/2024,free,IN,Tech,referral
4072,2024-09-21,Free,GB,Finance,linkedin
4073,2024-07-21,Free,GB,Tech,referral
4074,,FREE,IN,Manufacturing,linkedin
4075,05/16/2024,free,FR,Healthcare,organic
4076,2024-10-27,free,JP,Healthcare,organic
4077,2024-05-01,free,AU,Retail,linkedin
4078,2024-06-22,Paid,IN,Education,organic
4079,2024-12-22,FREE,JP,Manufacturing,organic
4080,05-04-2024,paid,AU,Retail,linkedin
4081,2024-08-25,Paid,CA,Finance,google
4082,05/11/2024,free,IN,Tech,linkedin
4083,12-10-2024,Paid,DE,Finance,google
4084,2024-02-16,,JP,Tech,organic
4085,2024-10-07,PAID,FR,Education,google
4086,2024-05-24,paid,AU,Finance,organic
4087,2024-11-01,Free,JP,Finance,
4088,2024-01-27,free,IN,Healthcare,
4089,2024-07-28,Free,CA,Tech,google
4090,2024-01-16,Free,US,Manufacturing,google
4091,2024-07-26,Free,GB,Manufacturing,linkedin
4092,2024-01-14,free,CA,Manufacturing,google
4093,2024-12-13,Paid,DE,Manufacturing,organic
4094,2024-06-10,PAID,GB,Manufacturing,linkedin
4095,2024-03-07,free,AU,Retail,google
4096,2024-06-06,Paid,CA,Manufacturing,linkedin
4097,2024-07-06,PAID,US,Tech,referral
4098,2024-08-27,paid,AU,Healthcare,linkedin
4099,2024-02-10,Paid,CA,Tech,referral
4100,06/02/2024,Free,FR,Retail,referral
4101,2024-03-04,PAID,DE,Healthcare,
4102,2024-05-15,PAID,IN,Healthcare,linkedin
4103,2024-07-10,free,US,Education,organic
4104,2024-12-21,FREE,JP,Education,organic
4105,01/04/2024,free,AU,Healthcare,organic
4106,,paid,AU,Tech,facebook
4107,2024-03-14,paid,GB,Finance,referral
4108,2024-03-09,Paid,DE,Education,linkedin
4109,04/05/2024,paid,IN,Tech,organic
4110,21-07-2024,Paid,CA,Manufacturing,organic
4111,2024-10-30,Paid,IN,Retail,linkedin
4112,14-11-2024,PAID,DE,Healthcare,referral
4113,2024-03-10,Free,FR,Retail,linkedin
4114,2024-01-01,free,FR,Finance,facebook
4115,2024-05-30,PAID,CA,Tech,facebook
4116,2024-10-29,FREE,IN,Retail,linkedin
4117,06/13/2024,PAID,DE,Retail,referral
4118,2024-07-18,Paid,DE,Healthcare,organic
4119,2024-11-07,free,FR,Tech,facebook
4120,,Paid,JP,Finance,facebook
4121,2024-04-19,PAID,JP,Retail,referral
4122,18-03-2024,Paid,JP,Finance,facebook
4123,2024-02-08,Free,GB,Healthcare,facebook
4124,2024-06-01,paid,IN,Education,
4125,2024-07-04,Free,FR,Healthcare,referral
4126,2024-03-27,FREE,FR,Finance,linkedin
4127,2024-01-20,PAID,IN,Tech,organic
4128,,paid,CA,Retail,organic
4129,2024-08-10,Free,GB,Education,facebook
4130,2024-03-11,paid,AU,Tech,organic
4131,,paid,US,Tech,linkedin
4132,05-12-2024,Paid,IN,Healthcare,facebook
4133,2024-02-06,PAID,IN,Healthcare,organic
4134,2024-10-27,FREE,IN,Finance,google
4135,2024-10-19,PAID,GB,Education,google
4136,2024-05-11,paid,IN,Healthcare,google
4137,11/13/2024,Free,AU,Manufacturing,google
4138,2024-12-04,Paid,IN,Manufacturing,google
4139,2024-03-08,Paid,JP,Finance,facebook
4140,2024-02-21,FREE,FR,Retail,referral
4141,2024-02-23,paid,US,Healthcare,referral
4142,2024-01-03,Paid,AU,Healthcare,facebook
4143,2024-03-24,Paid,GB,Tech,facebook
4144,2024-11-22,PAID,FR,Retail,linkedin
4145,2024-09-08,free,GB,Healthcare,referral
4146,2024-09-26,Free,FR,Education,google
4147,2024-05-28,PAID,CA,Finance,facebook
4148,2024-04-12,Paid,DE,Tech,google
4149,2024-10-21,Paid,GB,Tech,referral
4150,,PAID,CA,Retail,organic
4151,2024-05-17,FREE,AU,Manufacturing,organic
4152,01/02/2024,paid,AU,Tech,facebook
4153,2024-03-02,Free,AU,Manufacturing,linkedin
4154,2024-07-24,Paid,AU,Tech,google
4155,2024-08-18,Paid,CA,Education,facebook
4156,24-09-2024,Paid,AU,Manufacturing,linkedin
4157,2024-03-29,free,AU,Retail,google
4158,,PAID,FR,Finance,referral
4159,07/31/2024,PAID,CA,Manufacturing,organic
4160,,Paid,DE,Education,linkedin
4161,2024-02-24,Paid,CA,Tech,google
4162,2024-09-19,paid,US,Finance,facebook
4163,2024-04-13,paid,JP,Tech,google
4164,04/29/2024,FREE,US,Tech,facebook
4165,11-01-2024,FREE,DE,Manufacturing,organic
4166,2024-05-17,paid,FR,Tech,organic
4167,2024-12-21,free,FR,Tech,google
4168,2024-05-22,FREE,DE,Manufacturing,google
4169,2024-11-22,PAID,JP,Manufacturing,facebook
4170,03/10/2024,FREE,DE,Healthcare,facebook
4171,2024-04-17,Free,CA,Education,linkedin
4172,2024-01-22,PAID,JP,Education,linkedin
4173,17-09-2024,,FR,Finance,linkedin
4174,2024-11-23,PAID,IN,Healthcare,google
4175,,free,JP,Finance,linkedin
4176,2024-08-09,Paid,FR,Healthcare,google
4177,01/23/2024,PAID,JP,Finance,organic
4178,2024-03-12,Free,FR,Tech,referral
4179,2024-06-08,PAID,JP,Tech,organic
4180,2024-05-26,paid,AU,Education,google
4181,2024-02-04,PAID,JP,Tech,google
4182,2024-03-22,FREE,DE,Tech,referral
4183,2024-11-24,paid,FR,Education,facebook
4184,2024-03-22,Free,GB,Retail,facebook
4185,,PAID,FR,Finance,facebook
4186,2024-05-23,Paid,DE,Healthcare,linkedin
4187,2024-04-17,FREE,JP,Education,facebook
4188,,FREE,JP,Retail,linkedin
4189,2024-12-14,Free,CA,Tech,linkedin
4190,2024-03-17,Paid,CA,Tech,facebook
4191,2024-10-15,Free,GB,Tech,facebook
4192,2024-04-30,FREE,DE,Finance,
4193,2024-08-18,free,GB,Healthcare,referral
4194,2024-04-26,free,IN,Tech,referral
4195,2024-08-07,paid,GB,Tech,linkedin
4196,2024-10-09,PAID,DE,Manufacturing,referral
4197,2024-05-12,Paid,AU,Healthcare,linkedin
4198,2024-04-13,Free,AU,Retail,google
4199,2024-08-24,Free,JP,Healthcare,linkedin
4200,2024-01-30,paid,DE,Healthcare,linkedin
4201,2024-10-08,Paid,GB,Tech,referral
4202,01/12/2024,Paid,GB,Education,google
4203,2024-05-01,free,GB,Retail,organic
4204,2024-12-07,PAID,DE,Tech,organic
4205,2024-10-06,PAID,GB,Retail,organic
4206,2024-02-20,FREE,FR,Healthcare,google
4207,04-01-2024,free,CA,Finance,facebook
4208,,Free,GB,Healthcare,google
4209,2024-10-28,free,FR,Manufacturing,referral
4210,2024-12-27,PAID,AU,Manufacturing,linkedin
4211,20-08-2024,paid,FR,Retail,linkedin
4212,2024-06-16,free,JP,Tech,referral
4213,2024-12-19,paid,IN,Tech,referral
4214,03/28/2024,free,US,Retail,linkedin
4215,2024-06-23,Paid,JP,Education,
4216,2024-01-17,PAID,JP,Education,
4217,2024-04-23,Paid,GB,Finance,facebook
4218,,free,GB,Tech,facebook
4219,2024-06-08,FREE,GB,Tech,facebook
4220,2024-02-22,paid,DE,Tech,referral
4221,01-10-2024,PAID,DE,Tech,linkedin
4222,2024-01-20,PAID,GB,Manufacturing,
4223,01/28/2024,PAID,US,Tech,linkedin
4224,2024-08-06,PAID,CA,Retail,linkedin
4225,13-01-2024,PAID,DE,Healthcare,google
4226,06/01/2024,free,AU,Education,google
4227,2024-09-02,free,GB,Tech,organic
4228,2024-09-12,FREE,GB,Healthcare,google
4229,2024-12-08,FREE,IN,Retail,facebook
4230,2024-10-13,free,DE,Retail,facebook
4231,2024-02-15,PAID,GB,Manufacturing,facebook
4232,2024-04-26,PAID,AU,Tech,facebook
4233,2024-10-08,FREE,GB,Retail,organic
4234,2024-07-18,Free,CA,Healthcare,facebook
4235,07/15/2024,paid,AU,Education,referral
4236,2024-06-25,PAID,GB,Finance,referral
4237,2024-11-17,Free,DE,Tech,referral
4238,2024-01-02,free,GB,Tech,google
4239,2024-02-18,paid,CA,Manufacturing,linkedin
4240,06/02/2024,PAID,IN,Tech,organic
4241,2024-12-27,FREE,CA,Healthcare,referral
4242,2024-08-18,FREE,FR,Healthcare,referral
4243,2024-03-05,free,JP,Finance,facebook
4244,01/15/2024,PAID,GB,Healthcare,referral
4245,,PAID,IN,Finance,facebook
4246,2024-02-29,Paid,GB,Manufacturing,facebook
4247,2024-11-03,Paid,GB,Tech,linkedin
4248,2024-01-01,paid,DE,Tech,
4249,2024-01-17,free,CA,Finance,google
4250,2024-04-22,free,DE,Education,facebook
4251,2024-04-16,Free,AU,Manufacturing,facebook
4252,2024-11-12,PAID,US,Retail,linkedin
4253,2024-03-17,paid,GB,Manufacturing,facebook
4254,2024-01-14,paid,US,Tech,organic
4255,21-07-2024,paid,IN,Manufacturing,google
4256,07/11/2024,paid,FR,Finance,organic
4257,2024-03-06,PAID,GB,Education,referral
4258,07/14/2024,PAID,US,Manufacturing,google
4259,2024-11-23,Paid,AU,Healthcare,
4260,2024-06-01,paid,JP,Tech,referral
4261,2024-06-20,Free,FR,Manufacturing,facebook
4262,2024-12-15,paid,FR,Manufacturing,linkedin
4263,2024-10-01,,IN,Education,organic
4264,03-05-2024,Paid,DE,Education,referral
4265,2024-12-22,PAID,FR,Education,facebook
4266,2024-03-17,PAID,FR,Finance,organic
4267,10/28/2024,FREE,IN,Healthcare,organic
4268,,,CA,Manufacturing,referral
4269,2024-05-04,paid,IN,Finance,facebook
4270,2024-01-27,free,JP,Tech,linkedin
4271,2024-12-22,Free,US,Manufacturing,referral
4272,2024-02-13,paid,AU,Retail,organic
4273,2024-09-30,Free,AU,Healthcare,organic
4274,2024-02-09,PAID,CA,Healthcare,google
4275,2024-08-04,paid,JP,Healthcare,facebook
4276,2024-10-07,,FR,Manufacturing,google
4277,2024-10-23,Free,CA,Manufacturing,linkedin
4278,2024-04-01,paid,GB,Tech,referral
4279,,FREE,JP,Manufacturing,organic
4280,20-06-2024,PAID,IN,Finance,
4281,,free,DE,Retail,facebook
4282,2024-02-18,Free,DE,Finance,organic
4283,2024-01-19,PAID,IN,Education,google
4284,2024-03-13,Paid,DE,Healthcare,google
4285,04/15/2024,free,US,Finance,referral
4286,2024-05-22,FREE,FR,Healthcare,
4287,2024-12-06,FREE,CA,Retail,facebook
4288,,free,GB,Tech,facebook
4289,2024-04-16,FREE,CA,Retail,referral
4290,2024-04-26,paid,GB,Healthcare,google
4291,2024-03-22,Paid,FR,Manufacturing,google
4292,2024-06-19,Paid,JP,Education,google
4293,2024-06-01,free,JP,Tech,organic
4294,2024-09-19,FREE,CA,Finance,linkedin
4295,,paid,CA,Finance,google
4296,2024-08-20,Free,FR,Education,linkedin
4297,2024-10-08,paid,FR,Healthcare,linkedin
4298,2024-02-17,Paid,AU,Finance,facebook
4299,2024-06-19,Paid,JP,Finance,referral
4300,2024-07-08,FREE,GB,Retail,organic
4301,2024-08-01,paid,AU,Manufacturing,linkedin
4302,2024-10-24,Paid,JP,Healthcare,organic
4303,2024-07-20,Free,GB,Healthcare,facebook
4304,2024-10-24,paid,JP,Retail,google
4305,2024-10-22,free,GB,Healthcare,linkedin
4306,2024-12-28,Free,CA,Retail,referral
4307,2024-08-31,paid,DE,Retail,facebook
4308,07-10-2024,FREE,IN,Tech,organic
4309,2024-10-07,FREE,US,Education,google
4310,2024-07-30,Free,AU,Retail,organic
4311,2024-10-29,Free,AU,Healthcare,referral
4312,2024-04-24,Free,AU,Retail,linkedin
4313,2024-09-20,free,DE,Healthcare,referral
4314,09/11/2024,paid,FR,Manufacturing,organic
4315,2024-03-26,Free,US,Retail,organic
4316,08/04/2024,FREE,JP,Tech,referral
4317,2024-07-16,free,DE,Education,referral
4318,2024-05-26,Paid,FR,Healthcare,referral
4319,2024-06-14,Free,GB,Manufacturing,google
4320,2024-05-31,FREE,AU,Education,organic
4321,2024-03-12,paid,CA,Healthcare,facebook
4322,2024-10-20,FREE,IN,Healthcare,google
4323,2024-11-24,PAID,GB,Healthcare,google
4324,2024-11-13,Free,CA,Healthcare,google
4325,2024-10-08,free,IN,Healthcare,facebook
4326,2024-07-18,free,JP,Finance,referral
4327,2024-05-06,free,CA,Retail,organic
4328,2024-04-28,PAID,AU,Finance,linkedin
4329,2024-09-03,PAID,CA,Manufacturing,linkedin
4330,2024-05-24,paid,GB,Finance,organic
4331,02/06/2024,free,US,Finance,facebook
4332,08-05-2024,paid,JP,Healthcare,linkedin
4333,2024-10-23,free,CA,Healthcare,google
4334,,free,JP,Education,linkedin
4335,10/14/2024,paid,AU,Healthcare,organic
4336,05-10-2024,FREE,JP,Education,google
4337,2024-05-06,Free,FR,Retail,linkedin
4338,2024-06-17,free,JP,Healthcare,organic
4339,2024-04-11,PAID,JP,Finance,
4340,2024-02-19,free,FR,Manufacturing,facebook
4341,2024-07-14,paid,CA,Finance,organic
4342,2024-02-14,FREE,IN,Finance,facebook
4343,2024-12-15,free,AU,Retail,google
4344,2024-08-25,,CA,Finance,
4345,2024-09-23,paid,DE,Finance,organic
4346,2024-09-30,paid,DE,Education,referral
4347,2024-12-22,Free,CA,Retail,referral
4348,2024-09-18,paid,DE,Retail,referral
4349,2024-05-02,FREE,IN,Finance,referral
4350,10-11-2024,paid,FR,Retail,referral
4351,2024-05-26,Free,CA,Manufacturing,facebook
4352,2024-01-25,paid,AU,Manufacturing,organic
4353,2024-07-29,Free,FR,Finance,google
4354,2024-10-07,Free,AU,Healthcare,referral
4355,2024-12-01,free,JP,Education,referral
4356,2024-07-05,FREE,AU,Retail,google
4357,2024-10-04,Paid,IN,Tech,google
4358,2024-05-24,free,AU,Tech,referral
4359,,Paid,GB,Healthcare,facebook
4360,05-12-2024,PAID,CA,Tech,google
4361,03/15/2024,Free,FR,Tech,organic
4362,2024-07-25,Paid,JP,Tech,organic
4363,,Free,DE,Manufacturing,facebook
4364,,PAID,FR,Healthcare,linkedin
4365,02/26/2024,,IN,Healthcare,facebook
4366,2024-09-17,Free,JP,Manufacturing,referral
4367,,paid,JP,Retail,linkedin
4368,02-01-2024,Paid,JP,Manufacturing,referral
4369,2024-01-31,Free,JP,Tech,
4370,2024-03-13,FREE,US,Retail,organic
4371,2024-03-03,free,US,Healthcare,google
4372,2024-10-09,Free,AU,Education,referral
4373,,paid,AU,Healthcare,organic
4374,02-07-2024,paid,AU,Education,facebook
4375,,Paid,US,Retail,referral
4376,2024-02-29,FREE,IN,Tech,organic
4377,2024-05-06,paid,IN,Finance,google
4378,14-08-2024,free,US,Healthcare,referral
4379,2024-08-11,Paid,FR,Finance,organic
4380,2024-01-21,free,JP,Retail,referral
4381,2024-10-03,paid,IN,Healthcare,google
4382,30-12-2024,FREE,GB,Manufacturing,referral
4383,2024-03-05,FREE,IN,Tech,referral
4384,2024-08-28,PAID,AU,Finance,organic
4385,2024-03-06,free,AU,Manufacturing,linkedin
4386,2024-06-25,FREE,AU,Manufacturing,referral
4387,2024-08-25,free,US,Healthcare,linkedin
4388,2024-12-04,Paid,JP,Education,
4389,05/02/2024,Free,US,Finance,facebook
4390,2024-10-09,Paid,JP,Tech,referral
4391,2024-06-05,paid,GB,Education,linkedin
4392,01/01/2024,PAID,DE,Manufacturing,facebook
4393,2024-12-19,paid,AU,Tech,organic
4394,2024-01-25,free,CA,Tech,referral
4395,2024-05-19,Free,FR,Tech,organic
4396,2024-08-15,PAID,GB,Finance,facebook
4397,2024-06-02,Free,GB,Retail,organic
4398,2024-01-11,PAID,JP,Manufacturing,organic
4399,2024-11-23,Paid,JP,Manufacturing,google
4400,09/12/2024,FREE,AU,Finance,facebook
4401,2024-04-04,paid,CA,Finance,organic
4402,2024-09-19,Free,GB,Healthcare,linkedin
4403,2024-06-06,Free,FR,Healthcare,facebook
4404,2024-06-16,PAID,JP,Education,google
4405,2024-07-15,paid,DE,Manufacturing,referral
4406,2024-03-25,free,DE,Healthcare,organic
4407,2024-11-13,Paid,US,Finance,linkedin
4408,04/23/2024,FREE,US,Education,google
4409,2024-01-24,FREE,DE,Healthcare,facebook
4410,04-04-2024,Free,IN,Retail,organic
4411,2024-09-05,free,FR,Finance,
4412,,PAID,AU,Manufacturing,google
4413,31-03-2024,FREE,FR,Education,google
4414,2024-07-26,Free,CA,Tech,linkedin
4415,03/05/2024,free,AU,Manufacturing,referral
4416,2024-10-27,paid,DE,Education,referral
4417,2024-01-24,free,JP,Education,referral
4418,2024-11-25,Free,GB,Healthcare,facebook
