session_id,user_id,date,duration_minutes,device_type
18191,1256,2024-04-10,93.0,desktop
18192,1256,2024-01-27,10.0,desktop
18193,1256,2024-04-14,37.0,tablet
18194,1256,2024-06-14,26.0,desktop
18195,1256,2024-05-17,112.0,tablet
18196,833,2024-03-11,84.0,mobile
18197,1256,09/04/2024,63.0,mobile
18198,1256,2024-07-26,15.0,tablet
18199,1256,,65.0,tablet
18200,1256,30-10-2024,75.0,tablet
18201,1256,2025-01-13,108.0,tablet
18202,1256,12/19/2024,36.0,desktop
18203,833,2024-11-21,24.0,tablet
18204,833,2025-01-11,95.0,tablet
18205,1256,26-10-2024,105.0,desktop
18206,1256,01/12/2024,107.0,mobile
18207,833,24-01-2024,34.0,mobile
18208,1256,2024-04-05,37.0,mobile
18209,1256,03/27/2024,47.0,mobile
18210,1256,2024-11-14,63.0,tablet
18211,833,25-03-2024,29.0,tablet
18212,1256,23-03-2024,49.0,tablet
18213,1256,19-04-2024,,desktop
18214,1256,12/23/2024,,tablet
18215,1256,04/25/2024,1.0,mobile
18216,1256,08-02-2024,17.0,mobile
18217,1256,10/04/2024,31.0,desktop
18218,1256,19-01-2024,45.0,mobile
18219,1256,2024-05-29,75.0,
18220,833,01/05/2024,115.0,mobile
18221,1256,18-06-2024,66.0,tablet
18222,833,2024-04-26,14.0,tablet
18223,1256,14-05-2024,14.0,desktop
18224,1256,28-01-2025,34.0,desktop
18225,1256,03/31/2024,13.0,
18226,833,18-07-2024,,tablet
18227,1256,01/30/2025,97.0,desktop
18228,1256,05/01/2024,2.0,tablet
18229,1256,01/14/2025,52.0,desktop
18230,1256,2024-04-21,115.0,mobile
18231,1256,2024-07-14,10.0,desktop
18232,1256,2024-07-07,64.0,desktop
18233,1256,04-12-2024,91.0,desktop
18234,1256,01-11-2024,115.0,mobile
18235,1256,16-12-2024,8.0,tablet
18236,1256,26-12-2024,54.0,desktop
18237,1256,06/02/2024,35.0,tablet
18238,1256,01/08/2024,78.0,mobile
18239,1256,03/16/2024,66.0,desktop
18240,1256,01/31/2024,2.0,desktop
18241,1256,12/15/2024,61.0,desktop
18242,1256,27-11-2024,33.0,desktop
18243,1256,07-01-2024,14.0,desktop
18244,1256,12-07-2024,75.0,desktop
18245,1256,02-03-2024,116.0,desktop
18246,1256,01/29/2025,68.0,desktop
18247,1256,26-04-2024,17.0,mobile
18248,1256,11/08/2024,112.0,tablet
18249,1256,2024-01-22,108.0,
18250,1256,2024-03-28,110.0,mobile
18251,1256,,73.0,mobile
18252,1256,12/28/2024,112.0,tablet
18253,833,13-10-2024,11.0,tablet
18254,1256,10/26/2024,66.0,tablet
18255,1256,01-09-2024,,mobile
18256,1256,01/01/2024,87.0,desktop
18257,1256,2024-12-30,43.0,
18258,833,2024-11-20,105.0,desktop
18259,1256,29-04-2024,119.0,desktop
18260,1256,2024-01-31,10.0,desktop
18261,1256,,,desktop
18262,1256,2024-10-27,,desktop
18263,1256,2024-02-26,,tablet
18264,1256,26-01-2024,25.0,mobile
18265,1256,2024-10-13,109.0,tablet
18266,1256,2024-01-02,76.0,mobile
18267,1256,05-10-2024,29.0,mobile
18268,1256,02/23/2024,98.0,desktop
18269,833,2024-05-28,117.0,mobile
18270,833,2024-10-24,63.0,desktop
18271,833,2024-05-26,44.0,desktop
18272,1256,2024-07-20,102.0,tablet
18273,1256,12-03-2024,95.0,tablet
18274,1256,12/12/2024,9.0,desktop
18275,1256,23-04-2024,87.0,desktop
18276,1256,10/19/2024,9.0,mobile
18277,1256,02/15/2024,104.0,mobile
18278,1256,2024-03-22,50.0,desktop
18279,1256,2025-01-16,75.0,tablet
18280,1256,2024-12-04,58.0,desktop
18281,833,28-12-2024,47.0,desktop
18282,1256,02-02-2024,5.0,desktop
18283,1256,09/28/2024,120.0,desktop
18284,833,10-05-2024,5.0,desktop
18285,1256,04/02/2024,54.0,mobile
18286,1256,05/29/2024,60.0,mobile
18287,833,06/08/2024,103.0,tablet
18288,1256,11-05-2024,107.0,tablet
18289,1256,2024-04-04,29.0,mobile
18290,1256,2024-01-12,51.0,tablet
18291,1256,2024-05-29,40.0,mobile
18292,1256,2024-02-20,65.0,mobile
18293,1256,10-08-2024,105.0,mobile
18294,1256,14-08-2024,109.0,desktop
18295,1256,,,mobile
18296,1256,2024-11-28,81.0,mobile
18297,1256,2024-05-05,19.0,tablet
18298,1256,25-02-2024,6.0,mobile
18299,833,2024-06-27,79.0,mobile
18300,1256,01/07/2024,114.0,tablet
18301,1256,2024-03-30,118.0,mobile
18302,1256,06/28/2024,2.0,desktop
18303,1256,2024-07-01,1.0,mobile
18304,833,2025-01-23,37.0,mobile
18305,1256,2024-05-08,66.0,tablet
18306,833,23-11-2024,58.0,
18307,833,12-02-2024,21.0,
18308,1256,2025-01-10,3.0,mobile
18309,1256,2024-10-21,80.0,tablet
18310,1256,25-08-2024,107.0,tablet
18311,1256,01-01-2025,99.0,desktop
18312,833,24-02-2024,65.0,tablet
18313,1256,06/20/2024,111.0,desktop
18314,1256,01/01/2025,106.0,tablet
18315,1256,03-06-2024,77.0,
18316,833,2024-09-24,,tablet
18317,1256,05-01-2025,,tablet
18318,1256,28-02-2024,112.0,mobile
18319,1256,2024-07-20,112.0,mobile
18320,833,11/20/2024,62.0,desktop
18321,1256,2024-10-21,71.0,tablet
18322,1256,09-12-2024,,tablet
18323,1256,26-01-2025,24.0,desktop
18324,1256,2024-04-27,103.0,desktop
18325,1256,06/05/2024,40.0,desktop
18326,1256,2025-01-11,75.0,tablet
18327,1256,06/12/2024,73.0,tablet
18328,833,2024-07-16,70.0,tablet
18329,833,14-02-2024,82.0,desktop
18330,1256,2024-01-11,90.0,tablet
18331,833,01/19/2025,28.0,desktop
18332,1256,2025-01-15,104.0,tablet
18333,833,2024-08-03,16.0,mobile
18334,1256,10/12/2024,16.0,mobile
18335,1256,08/29/2024,29.0,tablet
18336,1256,11/23/2024,15.0,mobile
18337,1256,03-11-2024,47.0,mobile
18338,1256,26-09-2024,36.0,tablet
18339,1256,21-03-2024,70.0,desktop
18340,1256,2024-05-29,93.0,tablet
18341,833,31-12-2024,80.0,tablet
18342,762,09-10-2024,7.0,tablet
18343,833,09/23/2024,70.0,tablet
18344,1256,2025-01-31,87.0,mobile
18345,1256,11-10-2024,65.0,desktop
18346,762,19-10-2024,,tablet
18347,1256,03/23/2024,66.0,desktop
18348,833,01/05/2025,65.0,tablet
18349,1256,2024-01-16,76.0,mobile
18350,1256,2024-06-16,27.0,desktop
18351,1256,2024-06-20,16.0,desktop
18352,1256,2025-01-07,43.0,mobile
18353,1256,2024-07-01,87.0,mobile
18354,1256,05-01-2025,63.0,tablet
18355,833,09/04/2024,42.0,tablet
18356,1256,2024-05-16,85.0,mobile
18357,1256,02-02-2024,12.0,mobile
18358,1256,11/18/2024,87.0,tablet
18359,1256,10/27/2024,87.0,tablet
18360,1256,2024-05-06,101.0,mobile
18361,1256,2024-08-19,28.0,desktop
18362,1256,07/07/2024,76.0,mobile
18363,833,20-09-2024,13.0,desktop
18364,833,2024-07-20,5.0,mobile
18365,1256,18-10-2024,107.0,mobile
18366,1256,01/08/2025,74.0,tablet
18367,833,2024-12-21,106.0,desktop
18368,1256,01-01-2024,93.0,tablet
18369,1256,01/10/2024,92.0,desktop
18370,1256,2024-06-21,98.0,mobile
18371,1256,23-11-2024,109.0,desktop
18372,1256,2024-07-25,35.0,mobile
18373,1256,24-01-2025,102.0,
18374,1256,2024-06-17,16.0,
18375,833,07/03/2024,58.0,tablet
18376,1256,26-01-2024,22.0,mobile
18377,1256,2024-10-02,10.0,mobile
18378,1256,2024-04-09,63.0,mobile
18379,1256,02/29/2024,81.0,desktop
18380,1256,2024-02-17,95.0,desktop
18381,1256,25-08-2024,,tablet
18382,1256,2024-02-01,2.0,mobile
18383,1256,2024-02-23,89.0,desktop
18384,833,15-02-2024,23.0,mobile
18385,1256,09-03-2024,51.0,mobile
18386,1256,2024-01-23,,mobile
18387,833,07/16/2024,24.0,desktop
18388,1256,01/05/2024,27.0,desktop
18389,1256,11-10-2024,58.0,
18390,1256,13-11-2024,118.0,desktop
18391,1256,01/24/2025,45.0,mobile
18392,1256,30-12-2024,22.0,desktop
18393,1256,2025-01-13,31.0,mobile
18394,1256,11/21/2024,32.0,tablet
18395,1256,28-11-2024,13.0,desktop
18396,1256,02/25/2024,7.0,mobile
18397,1256,2024-05-16,,mobile
18398,1256,09-06-2024,115.0,mobile
18399,833,2024-01-16,92.0,tablet
18400,1256,2024-11-22,48.0,mobile
18401,833,16-11-2024,4.0,mobile
18402,1256,07/19/2024,86.0,tablet
18403,1256,2024-04-23,77.0,desktop
18404,1256,2024-04-23,12.0,tablet
18405,833,2024-05-07,49.0,desktop
18406,1256,,,mobile
18407,1256,01-02-2025,14.0,mobile
18408,1256,23-01-2024,101.0,mobile
18409,1256,04/13/2024,106.0,desktop
18410,1256,,15.0,mobile
18411,1256,12-07-2024,68.0,desktop
18412,833,18-01-2025,50.0,tablet
18413,1256,07-10-2024,64.0,desktop
18414,1256,2024-04-27,91.0,desktop
18415,1256,10/30/2024,89.0,desktop
18416,1256,09/17/2024,71.0,desktop
18417,1256,10/04/2024,114.0,tablet
18418,762,05/15/2024,101.0,tablet
18419,1256,2025-01-31,,tablet
18420,833,2024-10-31,89.0,tablet
18421,1256,01/27/2024,100.0,mobile
18422,1256,14-03-2024,44.0,tablet
18423,833,04-10-2024,7.0,desktop
18424,1256,01/26/2025,4.0,desktop
18425,1256,2024-04-10,10.0,tablet
18426,1256,,,mobile
18427,1256,18-04-2024,96.0,desktop
18428,1256,22-03-2024,15.0,desktop
18429,833,06/20/2024,114.0,desktop
18430,833,11/07/2024,,tablet
18431,1256,2024-09-16,42.0,tablet
18432,1256,23-12-2024,49.0,desktop
18433,1256,2024-03-13,113.0,mobile
18434,1256,10/29/2024,,desktop
18435,1256,2024-02-13,3.0,desktop
18436,1256,12/11/2024,3.0,desktop
18437,1256,2024-12-25,35.0,mobile
18438,1256,2024-12-23,65.0,mobile
18439,833,2024-09-07,94.0,mobile
18440,1256,01-04-2024,84.0,tablet
18441,1256,03/03/2024,82.0,tablet
18442,1256,07-05-2024,11.0,tablet
18443,1256,02-11-2024,67.0,desktop
18444,1256,06/18/2024,59.0,desktop
18445,1256,,42.0,tablet
18446,1256,04/27/2024,73.0,mobile
18447,833,23-11-2024,103.0,mobile
18448,1256,2024-10-20,30.0,mobile
18449,1256,2024-01-29,10.0,desktop
18450,1256,,91.0,tablet
18451,833,07/09/2024,111.0,tablet
18452,1256,2024-04-11,62.0,mobile
18453,833,05-01-2025,83.0,desktop
18454,1256,06-05-2024,27.0,tablet
18455,1256,12-06-2024,94.0,desktop
18456,1256,08/18/2024,41.0,desktop
18457,1256,04/29/2024,93.0,desktop
18458,1256,2024-03-07,5.0,desktop
18459,1256,05/20/2024,108.0,mobile
18460,833,11-01-2024,94.0,mobile
18461,1256,02/16/2024,51.0,tablet
18462,1256,09-03-2024,74.0,tablet
18463,1256,2024-06-26,42.0,
18464,1256,08-04-2024,41.0,desktop
18465,1256,2024-05-25,66.0,tablet
18466,1256,02/26/2024,9.0,desktop
18467,1256,25-11-2024,36.0,tablet
18468,1256,17-03-2024,94.0,tablet
18469,1256,06/12/2024,54.0,mobile
18470,1256,11/01/2024,79.0,desktop
18471,1256,2024-05-03,117.0,mobile
18472,1256,16-01-2025,96.0,mobile
18473,1256,2024-07-07,101.0,mobile
18474,1256,08/27/2024,80.0,tablet
18475,1256,21-07-2024,98.0,mobile
18476,1256,06/30/2024,18.0,mobile
18477,833,06-01-2024,25.0,mobile
18478,1256,2024-09-21,26.0,desktop
18479,1256,04/20/2024,91.0,mobile
18480,833,10/31/2024,2.0,mobile
18481,1256,08/18/2024,43.0,mobile
18482,833,14-09-2024,81.0,tablet
18483,1256,25-01-2024,114.0,mobile
18484,1256,30-08-2024,91.0,mobile
18485,1256,2024-02-08,45.0,tablet
18486,1256,13-09-2024,105.0,tablet
18487,1256,2024-01-01,,mobile
18488,1256,03/16/2024,37.0,mobile
18489,833,10/16/2024,84.0,tablet
18490,1256,2024-11-07,82.0,tablet
18491,1256,2024-08-02,101.0,mobile
18492,1256,06/04/2024,119.0,desktop
18493,1256,2024-07-08,9.0,desktop
18494,833,2024-04-12,9.0,tablet
18495,1256,06/21/2024,101.0,desktop
18496,1256,2024-02-22,59.0,tablet
18497,1256,30-06-2024,73.0,desktop
18498,1256,12/06/2024,17.0,mobile
18499,1256,29-11-2024,102.0,tablet
18500,1256,2024-02-07,120.0,mobile
18501,1256,01/29/2024,5.0,tablet
18502,1256,05/30/2024,92.0,tablet
18503,1256,2025-01-27,8.0,mobile
18504,1256,03/31/2024,28.0,mobile
18505,833,20-12-2024,32.0,tablet
18506,1256,2024-08-20,71.0,mobile
18507,1256,27-10-2024,11.0,desktop
18508,833,06/12/2024,9.0,tablet
18509,833,2024-10-25,47.0,tablet
18510,1256,2024-08-06,104.0,
18511,1256,14-10-2024,69.0,tablet
18512,1256,01/24/2025,87.0,desktop
18513,833,01/10/2024,55.0,desktop
18514,1256,02/29/2024,47.0,mobile
18515,1256,31-10-2024,17.0,desktop
18516,1256,27-10-2024,42.0,desktop
18517,1256,2024-11-15,68.0,tablet
18518,1256,01/24/2024,18.0,mobile
18519,1256,2024-04-23,36.0,mobile
18520,1256,11/08/2024,31.0,desktop
18521,1256,01/29/2024,71.0,desktop
18522,1256,26-11-2024,85.0,mobile
18523,1256,01/26/2024,32.0,desktop
18524,1256,22-01-2024,74.0,mobile
18525,1256,2024-05-26,3.0,mobile
18526,1256,2024-05-05,83.0,desktop
18527,1256,2024-09-06,109.0,mobile
18528,1256,2024-02-28,117.0,desktop
18529,1256,04-01-2024,58.0,tablet
18530,1256,2024-04-17,13.0,desktop
18531,833,20-12-2024,4.0,mobile
18532,1256,07-12-2024,17.0,desktop
18533,833,14-06-2024,117.0,desktop
18534,1256,10-05-2024,72.0,mobile
18535,1256,05/04/2024,120.0,tablet
18536,1256,03-01-2025,4.0,tablet
18537,1256,2024-10-25,89.0,mobile
18538,1256,2024-10-21,64.0,tablet
18539,1256,01-03-2024,18.0,desktop
18540,1256,2024-09-01,116.0,desktop
18541,1256,2025-01-28,70.0,
18542,1256,30-01-2025,38.0,tablet
18543,1256,19-05-2024,85.0,desktop
18544,1256,11/10/2024,59.0,tablet
18545,833,22-05-2024,109.0,tablet
18546,833,19-08-2024,97.0,mobile
18547,1256,20-08-2024,64.0,mobile
18548,1256,05/28/2024,84.0,desktop
18549,1256,01/10/2024,117.0,tablet
18550,1256,04-07-2024,11.0,tablet
18551,1256,12/02/2024,22.0,desktop
18552,1256,05/30/2024,9.0,desktop
18553,1256,23-12-2024,27.0,
18554,1256,2024-12-31,25.0,tablet
18555,1256,2024-11-18,111.0,desktop
18556,1256,21-12-2024,47.0,mobile
18557,1256,15-08-2024,68.0,mobile
18558,833,06-02-2024,9.0,desktop
18559,1256,2024-02-16,54.0,tablet
18560,1256,2024-02-02,43.0,mobile
18561,1256,29-01-2024,113.0,tablet
18562,833,05/30/2024,120.0,tablet
18563,1256,2024-07-18,7.0,desktop
18564,1256,12-05-2024,4.0,desktop
18565,1256,21-08-2024,30.0,mobile
18566,1256,18-09-2024,79.0,mobile
18567,1256,11/01/2024,14.0,desktop
18568,833,25-04-2024,30.0,tablet
18569,1256,2024-07-10,104.0,mobile
18570,1256,30-06-2024,30.0,desktop
18571,1256,22-05-2024,8.0,mobile
18572,1256,2024-12-04,95.0,tablet
18573,1256,05/28/2024,83.0,tablet
18574,1256,2024-06-07,61.0,tablet
18575,1256,26-05-2024,59.0,mobile
18576,1256,2024-05-03,109.0,tablet
18577,1256,02-08-2024,69.0,mobile
18578,1256,28-02-2024,100.0,desktop
18579,1256,27-10-2024,102.0,mobile
18580,1256,04/11/2024,82.0,desktop
18581,1256,01/08/2025,107.0,mobile
18582,1256,23-10-2024,75.0,tablet
18583,1256,09-08-2024,13.0,desktop
18584,1256,12-10-2024,95.0,tablet
18585,1256,04/05/2024,52.0,mobile
18586,1256,2024-01-10,32.0,mobile
18587,1256,10/03/2024,,mobile
18588,1256,05/16/2024,24.0,tablet
18589,833,03/02/2024,31.0,desktop
18590,1256,13-06-2024,73.0,desktop
18591,833,28-10-2024,102.0,mobile
18592,1256,27-07-2024,69.0,mobile
18593,833,2024-12-26,99.0,tablet
18594,833,27-01-2025,27.0,mobile
18595,1256,12/29/2024,41.0,mobile
18596,833,,57.0,tablet
18597,1256,2024-08-08,10.0,mobile
18598,1256,2024-03-06,110.0,desktop
18599,1256,02/08/2024,58.0,desktop
18600,1256,2024-12-17,103.0,tablet
18601,1256,2024-11-28,17.0,tablet
18602,1256,03/20/2024,115.0,desktop
18603,1256,31-10-2024,27.0,desktop
18604,1256,10/18/2024,86.0,tablet
18605,1256,11/10/2024,,desktop
18606,1256,2024-11-18,30.0,mobile
18607,833,2025-01-21,98.0,desktop
18608,833,12-11-2024,64.0,tablet
18609,1256,03/30/2024,33.0,desktop
18610,1256,27-01-2025,103.0,mobile
18611,1256,21-01-2025,112.0,tablet
18612,1256,07/14/2024,83.0,mobile
18613,1256,16-09-2024,7.0,desktop
18614,1256,28-07-2024,62.0,mobile
18615,833,25-03-2024,29.0,tablet
18616,833,24-06-2024,119.0,mobile
18617,1256,2024-09-08,109.0,mobile
18618,1256,2024-10-29,1.0,desktop
18619,1256,2024-07-10,83.0,mobile
18620,1256,08/31/2024,68.0,desktop
18621,833,02-11-2024,112.0,tablet
18622,1256,07/20/2024,26.0,tablet
18623,1256,05/04/2024,8.0,mobile
18624,833,27-01-2025,43.0,mobile
18625,1256,11/03/2024,115.0,tablet
18626,1256,27-10-2024,64.0,mobile
18627,1256,2024-12-23,11.0,desktop
18628,1256,09/08/2024,115.0,desktop
18629,1256,02/23/2024,24.0,desktop
18630,1256,01/21/2025,33.0,mobile
18631,1256,2024-11-16,99.0,tablet
18632,1256,01-06-2024,,tablet
18633,1256,2024-01-19,18.0,tablet
18634,1256,2024-01-15,16.0,tablet
18635,1256,2024-06-04,27.0,tablet
18636,1256,2024-05-12,75.0,desktop
18637,1256,08/15/2024,1.0,tablet
18638,833,02/04/2024,3.0,mobile
18639,1256,2024-08-22,98.0,mobile
18640,1256,07/16/2024,,tablet
18641,1256,2024-08-21,7.0,tablet
18642,833,01/18/2025,45.0,tablet
18643,1256,01/10/2024,117.0,mobile
18644,1256,19-01-2024,86.0,tablet
18645,1256,07/17/2024,18.0,tablet
18646,833,,90.0,mobile
18647,1256,15-04-2024,108.0,desktop
18648,1256,28-12-2024,50.0,mobile
18649,1256,,4.0,mobile
18650,833,2024-08-23,57.0,tablet
18651,1256,11-04-2024,15.0,mobile
18652,1256,09/16/2024,8.0,
18653,1256,11-11-2024,68.0,mobile
18654,1256,2024-12-12,,tablet
18655,1256,2024-08-14,48.0,
18656,1256,2024-06-22,,tablet
18657,1256,2024-10-02,72.0,desktop
18658,1256,2024-02-19,107.0,desktop
18659,1256,01-02-2025,110.0,tablet
18660,1256,2024-09-12,61.0,desktop
18661,833,2024-01-13,56.0,desktop
18662,833,10/23/2024,48.0,desktop
18663,1256,01/09/2024,83.0,tablet
18664,1256,04/16/2024,57.0,tablet
18665,1256,31-01-2025,16.0,desktop
18666,1256,2024-07-27,,mobile
18667,1256,2024-09-15,,tablet
18668,1256,08-11-2024,85.0,tablet
18669,833,2025-01-05,91.0,tablet
18670,1256,08/25/2024,28.0,desktop
18671,1256,10-11-2024,75.0,desktop
18672,833,2024-02-29,101.0,desktop
18673,1256,08-01-2024,19.0,
18674,1256,07/28/2024,9.0,desktop
18675,1256,05-01-2024,45.0,desktop
18676,1256,18-10-2024,51.0,mobile
18677,1256,01-12-2024,102.0,mobile
18678,1256,2025-01-01,95.0,mobile
18679,1256,02/27/2024,85.0,tablet
18680,1256,02/20/2024,1.0,mobile
18681,1256,12/12/2024,24.0,mobile
18682,833,2024-02-24,69.0,mobile
18683,1256,11/19/2024,116.0,mobile
18684,833,,21.0,mobile
18685,1256,2025-01-28,24.0,desktop
18686,833,23-06-2024,100.0,tablet
18687,1256,2024-10-25,120.0,desktop
18688,1256,2024-08-23,32.0,mobile
18689,1256,2024-04-14,5.0,tablet
18690,1256,09-03-2024,102.0,tablet
18691,1256,12-02-2024,36.0,mobile
18692,1256,09/21/2024,23.0,tablet
18693,833,2024-04-11,111.0,desktop
18694,1256,09/10/2024,78.0,desktop
18695,1256,28-01-2024,75.0,mobile
18696,1256,10-01-2025,92.0,mobile
18697,1256,01/01/2025,68.0,tablet
18698,1256,2024-07-08,44.0,mobile
18699,1256,09-07-2024,77.0,mobile
18700,1256,01-08-2024,32.0,tablet
18701,1256,2024-12-18,70.0,mobile
18702,1256,2024-11-05,44.0,tablet
18703,1256,2025-01-30,12.0,tablet
18704,1256,18-08-2024,99.0,mobile
18705,1256,11-10-2024,77.0,mobile
18706,1256,2024-04-21,62.0,mobile
18707,1256,2024-06-23,88.0,mobile
18708,1256,,23.0,desktop
18709,1256,07/15/2024,37.0,desktop
18710,1256,02-04-2024,72.0,tablet
18711,1256,2024-06-16,43.0,tablet
18712,833,23-05-2024,71.0,desktop
18713,1256,2024-02-11,52.0,mobile
18714,1256,21-09-2024,10.0,tablet
18715,1256,11/13/2024,72.0,desktop
18716,1256,02/08/2024,88.0,desktop
18717,833,2024-08-17,53.0,mobile
18718,1256,2024-02-10,105.0,tablet
18719,1256,02-03-2024,45.0,tablet
18720,1256,05/28/2024,,desktop
18721,1256,10/22/2024,111.0,mobile
18722,1256,2024-02-23,90.0,tablet
18723,1256,2024-03-25,29.0,mobile
18724,1256,2024-04-24,,mobile
18725,1256,02/09/2024,33.0,tablet
18726,1256,27-05-2024,84.0,desktop
18727,1256,01/11/2024,3.0,mobile
18728,1256,,118.0,mobile
18729,1256,2025-01-26,18.0,desktop
18730,1256,18-06-2024,14.0,mobile
18731,1256,2024-08-21,37.0,desktop
18732,1256,11/05/2024,19.0,mobile
18733,1256,2024-06-07,32.0,desktop
18734,833,27-02-2024,3.0,tablet
18735,1256,2024-09-11,93.0,tablet
18736,833,10/14/2024,16.0,tablet
18737,1256,2024-12-02,,desktop
18738,833,01-06-2024,115.0,mobile
18739,833,14-03-2024,79.0,mobile
18740,833,04-01-2024,21.0,mobile
18741,833,2024-07-13,33.0,mobile
18742,1256,04/18/2024,92.0,tablet
18743,1256,2024-10-21,96.0,mobile
18744,1256,2024-02-23,94.0,tablet
18745,1256,2024-06-22,89.0,desktop
18746,833,30-09-2024,85.0,
18747,833,06/24/2024,4.0,mobile
18748,833,03/31/2024,4.0,tablet
18749,1256,09/20/2024,37.0,mobile
18750,1256,2024-11-17,75.0,mobile
18751,1256,01/21/2024,25.0,mobile
18752,1256,04/15/2024,65.0,mobile
18753,1256,2024-09-02,111.0,tablet
18754,1256,14-09-2024,65.0,desktop
18755,1256,2024-03-16,111.0,desktop
18756,833,2024-06-05,29.0,desktop
18757,833,2025-01-12,113.0,mobile
18758,1256,01-04-2024,118.0,desktop
18759,833,2024-08-12,28.0,desktop
18760,1256,2024-05-25,2.0,tablet
18761,1256,24-07-2024,111.0,mobile
18762,1256,25-11-2024,83.0,mobile
18763,833,01/31/2024,118.0,
18764,833,08-02-2024,2.0,desktop
18765,1256,2024-08-06,65.0,mobile
18766,833,2024-11-18,2.0,tablet
18767,1256,2025-01-15,15.0,desktop
18768,1256,2024-02-24,109.0,mobile
18769,833,06/06/2024,88.0,tablet
18770,1256,01-05-2024,31.0,mobile
18771,833,08-06-2024,118.0,desktop
18772,762,26-05-2024,24.0,desktop
18773,1256,2024-12-21,6.0,desktop
18774,1256,28-07-2024,2.0,tablet
18775,1256,08-01-2024,12.0,mobile
18776,1256,2024-06-21,40.0,tablet
18777,1256,04/21/2024,,mobile
18778,1256,01/10/2025,99.0,mobile
18779,1256,2024-10-14,93.0,desktop
18780,1256,12/22/2024,108.0,desktop
18781,1256,02/24/2024,15.0,tablet
18782,1256,06/11/2024,78.0,desktop
18783,1256,,64.0,tablet
18784,833,2024-03-08,77.0,tablet
18785,833,05/16/2024,74.0,mobile
18786,1256,24-06-2024,34.0,tablet
18787,1256,2024-10-16,103.0,mobile
18788,1256,2024-02-26,88.0,mobile
18789,1256,28-05-2024,76.0,tablet
18790,1256,15-01-2025,37.0,tablet
18791,1256,2024-12-24,92.0,tablet
18792,833,26-05-2024,106.0,desktop
18793,1256,04/12/2024,117.0,mobile
18794,1256,,105.0,desktop
18795,1256,04/28/2024,114.0,mobile
18796,1256,21-02-2024,,desktop
18797,1256,12-12-2024,,desktop
18798,833,06/10/2024,119.0,tablet
18799,1256,2024-07-04,55.0,mobile
18800,1256,08-07-2024,49.0,mobile
18801,1256,05-03-2024,33.0,desktop
18802,1256,2024-07-05,78.0,desktop
18803,833,2024-07-05,53.0,mobile
18804,1256,2024-02-20,115.0,
18805,1256,2024-11-25,48.0,desktop
18806,833,06-01-2024,36.0,desktop
18807,1256,29-03-2024,54.0,mobile
18808,1256,2024-12-10,109.0,desktop
18809,1256,2024-07-23,15.0,desktop
18810,1256,03/22/2024,,tablet
18811,1256,30-05-2024,2.0,mobile
18812,833,05/20/2024,58.0,mobile
18813,1256,10/30/2024,,mobile
18814,1256,2024-08-08,94.0,mobile
18815,1256,01/15/2025,35.0,mobile
18816,1256,20-06-2024,87.0,desktop
18817,833,,43.0,mobile
18818,1256,2024-12-16,9.0,mobile
18819,1256,11/29/2024,83.0,
18820,833,10/31/2024,11.0,mobile
18821,1256,31-01-2025,24.0,desktop
18822,1256,10/04/2024,102.0,mobile
18823,1256,20-10-2024,52.0,mobile
18824,1256,09/19/2024,67.0,desktop
18825,1256,2024-05-17,112.0,mobile
18826,833,28-01-2024,20.0,mobile
18827,833,04/22/2024,15.0,
18828,1256,2024-03-18,44.0,mobile
18829,833,2025-01-26,9.0,desktop
18830,1256,2024-12-05,89.0,tablet
18831,1256,2024-02-26,36.0,mobile
18832,1256,2024-07-18,40.0,tablet
18833,1256,02-10-2024,99.0,mobile
18834,1256,01-06-2024,118.0,desktop
18835,1256,01-08-2024,35.0,tablet
18836,1256,04/12/2024,91.0,desktop
18837,1256,03/04/2024,98.0,tablet
18838,1256,2024-10-19,107.0,desktop
18839,1256,11-02-2024,104.0,desktop
18840,1256,,110.0,desktop
18841,1256,29-01-2025,90.0,desktop
18842,1256,01/17/2024,,mobile
18843,1256,01/29/2024,113.0,mobile
18844,1256,30-07-2024,50.0,mobile
18845,1256,01/10/2025,31.0,mobile
18846,1256,19-01-2025,92.0,mobile
18847,1256,20-01-2025,14.0,tablet
18848,1256,11-03-2024,14.0,mobile
18849,1256,2024-02-08,8.0,desktop
18850,1256,08-01-2024,120.0,mobile
18851,1256,01/23/2024,89.0,tablet
18852,1256,2024-01-20,,desktop
18853,833,31-01-2025,57.0,mobile
18854,1256,2024-06-22,65.0,tablet
18855,1256,10/11/2024,114.0,mobile
18856,1256,2024-05-11,,mobile
18857,1256,06/05/2024,1.0,mobile
18858,1256,05/13/2024,117.0,desktop
18859,1256,22-10-2024,117.0,tablet
18860,1256,13-03-2024,12.0,tablet
18861,1256,02/03/2024,85.0,desktop
18862,1256,12-01-2025,81.0,tablet
18863,833,05-09-2024,86.0,
18864,1256,27-11-2024,40.0,tablet
18865,1256,09-09-2024,8.0,
18866,833,2024-09-16,54.0,
18867,1256,2024-05-17,118.0,desktop
18868,1256,23-02-2024,76.0,tablet
18869,1256,03/22/2024,36.0,mobile
18870,1256,2024-01-20,47.0,tablet
18871,833,11-12-2024,53.0,mobile
18872,1256,2024-03-22,101.0,mobile
18873,833,08-11-2024,103.0,desktop
18874,1256,,57.0,tablet
18875,762,2024-06-15,80.0,desktop
18876,1256,12/29/2024,103.0,mobile
